산업분야,자기자본비율,고정비율,유형자산비율,현금성자산비율,현금비율,부채비율,자기자본대비부채비율,유동비율,당좌비율
2,0.772,0.322033898,0.248490946,0.208,0.665,0.227962599,0.295274001,3.206024001,2.661518703
2,0.925,0.02518166,0.023292951,0.446,5.42,0.07500336,0.081085008,12.16270377,11.73652357
2,0.367,0.854649805,0.313876832,0.242,0.194,0.632742171,1.722882727,0.800399491,0.513885424
2,0.446,0.819875776,0.36565097,0.284,0.297,0.553800132,1.241145183,1.046449082,0.803833996
2,0.392,1.79,0.701960784,0.0201,0.0108,0.608039441,1.551274848,0.539088415,0.328753519
2,0.604,0.939415895,0.567226068,0.0745,0.0946,0.396192814,0.656157832,1.269066975,0.777090707
2,0.479,1.195390163,0.573059602,0.238,0.208,0.520608735,1.085978768,0.870651078,0.629446072
0,0.21,2.962962963,0.622568093,0.0799,0.0386,0.790167943,3.765716051,0.485118572,0.440345188
2,0.552,0.682431518,0.376954492,0.0627,0.0865,0.449483737,0.81647458,1.379623618,0.865747434
2,0.358,1.071032429,0.383559769,0.0779,0.0596,0.641878473,1.792348196,0.765033654,0.54825356
2,0.822,0.040384688,0.033196679,0.257,1.17,0.177988481,0.216527964,4.559432256,3.470777563
2,0.616,0.563787887,0.347031175,0.352,0.725,0.384465004,0.624602998,2.057858528,1.81475556
2,0.364,0.582959641,0.212418301,0.02,0.0288,0.634932477,1.739219289,1.439920392,1.1238032
2,0.653,0.672092085,0.43906028,0.135,0.258,0.346726007,0.530751279,1.913432844,1.381803061
1,0.739,0.366717455,0.271127597,0.182,0.36,0.262618397,0.356149883,1.973429277,1.708967322
2,0.877,0.301580962,0.264606902,0.0739,0.442,0.122600777,0.139732033,5.978721892,5.068177455
2,0.175,2.861961862,0.502038529,0.0397,0.0266,0.824582383,4.700681718,0.670284877,0.407258314
1,0.452,0.211173546,0.095446707,0.202,0.331,0.548017692,1.212475982,1.642733152,1.605160909
2,0.42,0.214902268,0.090286834,0.196,0.239,0.580790134,1.385439727,1.22470638,1.048686302
2,0.541,0.862190813,0.466539197,0.16,0.266,0.459658304,0.850680496,1.673685479,1.280059204
2,0.753,0.6,0.451685393,0.417,1.31,0.24725127,0.328464803,3.13018296,2.235829506
2,0.383,0.899598394,0.344615385,0.00789,0.00679,0.617275429,1.612845046,0.863016895,0.42671018
2,0.63,0.575669194,0.362580153,0.174,0.245,0.368293262,0.583010979,1.405855535,1.286594479
2,0.825,0.520323908,0.42940991,0.0607,0.202,0.174725775,0.211718444,3.328861783,2.718864446
2,0.698,0.946949254,0.661408703,0.175,0.239,0.301537331,0.431715744,1.363049739,0.995866818
2,0.875,0.441422034,0.386135525,0.104,0.218,0.125246372,0.143179026,2.102616962,0.830601269
2,0.425,0.812584628,0.345549452,0.00132,0.00106,0.575332655,1.354780949,0.804798002,0.44190829
2,0.949,0.164433618,0.156069364,0.0471,0.886,0.051278471,0.054050115,18.84584959,17.3976761
0,0.562,0.93627451,0.526170799,0.257,0.224,0.438937661,0.782329749,0.870403353,0.840753015
1,0.905,0.103834914,0.09401641,0.027,0.114,0.095201897,0.105219141,4.220190612,3.790934537
3,0.359,0.025776938,0.009264473,0.126,0.162,0.640176644,1.779134212,1.277281878,1.037273278
2,0.779,0.558704453,0.43533123,0.0868,0.207,0.221316332,0.284218536,2.395674103,1.318389913
2,0.662,1.002583979,0.663247863,0.256,0.278,0.339784213,0.514655827,1.089084087,0.687367619
2,0.582,0.213892711,0.1244319,0.341,1.28,0.418250861,0.718953984,3.749196339,3.51662192
0,0.688,0.016254374,0.011186422,0.201,0.497,0.311790036,0.453044931,2.477515362,2.155055271
2,0.83,0.47296102,0.392535335,0.211,0.277,0.170047173,0.204887757,1.314998786,1.152870157
2,0.64,0.225414695,0.144320384,0.296,0.654,0.359097443,0.560297904,2.206272789,1.585649424
2,0.39,0.104827637,0.040833484,0.0272,0.0233,0.610470236,1.567197922,0.854392728,0.53217862
0,0.845,0.559726962,0.473138377,0.575,0.325,0.424703783,0.502394232,0.565670022,0.562991248
2,0.405,0.042654784,0.017266996,0.0712,0.115,0.595707116,1.473465932,1.611023451,1.592503003
2,0.61,0.693140794,0.422907489,0.161,0.195,0.389614367,0.638307289,1.208087292,0.839410021
1,0.813,0.416666667,0.338753388,0.0592,0.155,0.187257707,0.230402497,2.619301578,2.616855055
3,0.479,1,0.479041916,0.278,0.432,0.522596447,1.094659964,1.556279841,1.553317999
2,0.822,0.692031585,0.568533072,0.206,0.419,0.179034148,0.218077744,2.035208223,1.505066982
1,0.814,0.000608805,0.000495855,0.932,0.0695,0.186326973,0.228995188,0.074598874,0.074598874
2,0.666,0.207801916,0.138374083,0.195,0.256,0.333994418,0.501490362,1.309218866,1.135808503
3,0.357,0.389932886,0.139328537,0.0314,0.0219,0.643357858,1.803933544,0.695864827,0.666352502
0,0.824,0.004611471,0.003800067,0.174,0.675,0.175953247,0.213523379,3.870543183,3.52311372
2,0.452,0.090579936,0.040905592,0.0388,0.0582,0.548403391,1.21436561,1.500474086,0.446698565
1,0.528,0.113525067,0.059921669,0.182,0.256,0.472169612,0.894547327,1.406655355,1.406655355
2,0.744,0.310413185,0.230943029,0.447,0.911,0.256014112,0.344111516,2.03906404,1.695554661
0,0.75,0.417872937,0.313254331,0.254,0.598,0.250359849,0.333973372,2.355821729,1.608366791
2,0.685,0.300238146,0.205600119,0.299,0.888,0.31520987,0.46030142,2.970886934,2.383836043
2,0.736,0.213888889,0.157464213,0.103,0.144,0.263099398,0.357034794,1.404591696,1.201964693
1,0.931,0,0,0.0729,0.0612,0.070742883,0.07612837,0.839977163,0.839977163
2,0.591,0.866666667,0.512305787,0.328,0.703,0.407557365,0.687927138,2.143019175,1.199970124
2,0.561,0.39365246,0.220894747,0.0542,0.0575,0.438858461,0.782081579,1.05970445,0.71561512
2,0.955,0.194210414,0.18555668,0.19,4.46,0.044558547,0.046636607,23.49624385,23.02161338
2,0.43,0.64556962,0.277676951,0.0131,0.0106,0.570079575,1.326008808,0.806315463,0.530544186
1,0.721,0.651965411,0.470249562,0.352,0.393,0.278720076,0.386424282,1.116365699,0.787415144
2,0.386,0.3463133,0.133544513,0.244,0.44,0.614382373,1.593242452,1.801704316,1.44223223
1,0.767,0.03857467,0.029595758,0.278,0.798,0.229603328,0.298033761,2.872261199,2.870361572
1,0.302,0.013235932,0.003997,0.153,0.147,0.698019014,2.311466764,0.962730688,0.946272918
1,0.979,0.029256158,0.028647148,0.126,0.537,0.019931826,0.02033719,4.262245441,4.262245441
1,0.774,0.049260258,0.038132321,0.0899,0.204,0.225900901,0.291824266,2.268889787,2.233764075
2,0.547,0.723809524,0.395833333,0.0446,0.0851,0.454159914,0.832035758,1.90411574,1.309946653
0,0.61,0.06605973,0.040305939,0.793,1.89,0.389856136,0.638957726,2.390345421,2.390345421
3,0.354,0.949937608,0.33595053,0.0512,0.0515,0.646344637,1.827611582,1.00491361,0.982624761
2,0.606,0.159119119,0.096396453,0.0306,0.0477,0.394186859,0.650673998,1.556560225,1.498740915
2,0.572,0.82781457,0.473664267,0.00455,0.00438,0.428868986,0.750912244,0.962603768,0.618489093
2,0.753,0.576545504,0.433992017,0.237,0.792,0.247254529,0.328470297,3.346345649,2.406428568
2,0.597,0.987822426,0.590030521,0.408,0.323,0.402695762,0.674188691,0.79358143,0.704037923
2,0.814,0.124031008,0.100946372,0.256,0.863,0.188490798,0.232271439,3.366125132,2.858618149
2,0.779,0.28,0.21799308,0.0544,0.099,0.220183646,0.282353405,1.817638719,1.152510535
2,0.262,0.886340073,0.231907369,0.0693,0.0489,0.738296914,2.821092128,0.705174095,0.478844388
2,0.696,0.013713717,0.009550849,0.489,1.97,0.303555049,0.435863665,4.031287614,3.20191696
0,0.482,0.481848057,0.232288317,0.163,0.207,0.517569075,1.072830362,1.264609075,0.908678407
2,0.285,1.431361084,0.407516703,0.0255,0.0144,0.71529427,2.512398569,0.562309127,0.422346734
1,0.52,0.313939231,0.163402797,0.0853,0.105,0.478009976,0.915744691,1.224834232,1.009767443
1,0.634,0.180736731,0.114640758,0.764,0.838,0.365703045,0.576548637,1.0970689,1.080652788
2,0.833,0.024373706,0.020304089,0.0855,0.5,0.16696753,0.2004334,5.84518795,5.260572212
2,0.709,0.622198567,0.441358997,0.0608,0.144,0.290646072,0.409733506,2.370238644,1.33396214
2,0.688,0.461373841,0.317219641,0.0186,0.0241,0.314108821,0.457956097,1.298270978,1.117361551
2,0.502,0.038081973,0.019111066,0.121,0.212,0.498159777,0.992666102,1.757557016,1.245155223
2,0.579,0.416089723,0.240945043,0.0537,0.0711,0.420930078,0.72690717,1.324055167,1.221712532
2,0.654,0.548292649,0.358634391,0.0198,0.0584,0.345906987,0.528834553,2.950394044,2.570277699
2,0.882,0.253180319,0.223345793,0.312,2.05,0.121064322,0.137739603,6.589719263,5.726015196
2,0.862,0.398083224,0.343122836,0.086,0.64,0.137545969,0.159482329,7.447990564,6.584332949
2,0.502,0.849013095,0.425902041,0.00273,0.00298,0.495857373,0.983572574,1.091137547,0.625627274
2,0.31,2.030555074,0.629092287,0.1,0.0509,0.690187035,2.227753886,0.50864018,0.486981633
2,0.772,0.09449619,0.072983228,0.0144,0.0176,0.225778116,0.291619553,1.215488552,0.757690133
0,0.205,0.154524053,0.031739459,0.0163,0.00669,0.794598583,3.868515582,0.410088435,0.206148307
1,0.525,0.456140351,0.239263804,0.21,0.276,0.476058409,0.908610027,1.319869241,1.303538342
0,0.689,1.055799082,0.727930824,0.018,0.00512,0.310540389,0.450411284,0.285142044,0.199701288
2,0.89,0.096511185,0.085896733,0.446,3.24,0.107153883,0.120013776,7.279138749,5.708450754
1,0.894,0.16973414,0.151737649,0.331,3.12,0.10602753,0.118602679,9.42515814,6.49721546
2,0.751,0.880952381,0.662012794,0.00982,0.0106,0.246900833,0.327846192,1.081898984,0.739378118
2,0.927,0.35934144,0.333007452,0.192,3.45,0.073284025,0.079079273,17.91514691,11.62645576
0,0.642,0.143819842,0.092344387,0.00355,0.0044,0.357751814,0.557030191,1.238886531,0.980374222
2,0.551,0.706725491,0.38965465,0.0545,0.0736,0.448647806,0.813722719,1.349186389,0.997037395
1,0.699,0.104875848,0.073317597,0.581,1.47,0.300910564,0.430432143,2.522397118,2.522397118
2,0.707,0.656736206,0.464253862,0.0877,0.0929,0.293089283,0.414605799,1.05993226,0.947478985
2,0.792,0.54203458,0.429173959,0.0267,0.0648,0.205302837,0.258341894,2.430627755,2.204499821
1,0.985,0.11995677,0.118169618,0.663,38.6,0.011062717,0.011186426,58.24956614,58.24956614
1,0.923,0.012978115,0.011983603,0.682,7.58,0.076629926,0.082989397,11.10546894,11.10546894
2,0.615,0.2602789,0.159972489,0.233,0.294,0.385380493,0.627022879,1.2586616,0.724061526
2,0.43,0.660894349,0.283993451,0.107,0.0999,0.570289183,1.327146444,0.930779259,0.700907052
2,0.366,0.357988166,0.130952381,0.25,0.242,0.634468805,1.735736401,0.963791697,0.869210224
2,0.785,0.184132234,0.144580802,0.246,1.08,0.217681889,0.278253722,4.389541198,4.18103598
2,0.338,1.581818182,0.535384615,0.000973,0.00064,0.661948858,1.958132294,0.657674099,0.573679976
2,0.489,0.596,0.291471049,0.361,0.467,0.511564189,1.047344374,1.296882334,0.924092342
2,0.908,0.267488688,0.242821143,0.135,1.14,0.091611326,0.100850364,8.445730178,6.787524037
2,0.88,0.287921126,0.253299154,0.262,0.746,0.120248113,0.136684121,2.841957115,2.650076047
2,0.627,0.225673878,0.141475531,0.16,0.226,0.373097443,0.595144236,1.407819483,1.225889558
2,0.497,0.482963947,0.239870897,0.0633,0.0712,0.503335811,1.013432862,1.124901568,0.862223163
2,0.673,0.658742281,0.443520161,0.149,0.361,0.326716724,0.485258933,2.428696207,0.928588565
2,0.785,0.181059416,0.142053047,0.0507,0.183,0.216722235,0.276686635,3.60691296,2.787856477
2,0.62,0.534176832,0.331057452,0.155,0.278,0.380247454,0.613547223,1.795169061,1.228202842
2,0.928,0.263567517,0.244644168,0.127,1.26,0.071796971,0.077350503,9.945338963,9.485914764
1,0.738,0.007377416,0.005443011,0.115,0.179,0.262206326,0.355392484,1.555208544,1.437755377
1,0.607,0.199526066,0.121185953,0.232,0.191,0.393581897,0.649026673,0.819820441,0.644775574
2,0.531,1.215517241,0.645978912,0.0456,0.0324,0.469558307,0.885219205,0.711733655,0.516299227
2,0.522,0.355667396,0.18554553,0.0648,0.0897,0.478317293,0.916873967,1.38340088,1.38340088
1,0.957,0.000434807,0.000416051,0.0234,0.15,0.042612427,0.044508936,6.426364373,6.295901924
2,0.771,0.075915891,0.058553939,0.207,1.07,0.228699841,0.296512114,5.178548646,3.659236652
2,0.605,1.003810823,0.606993874,0.128,0.124,0.395310491,0.653741275,0.967894754,0.967894754
2,0.623,0.407608696,0.253807107,0.127,0.146,0.376869368,0.604797804,1.151634876,0.897033128
2,0.454,1.316831683,0.597634722,0.0222,0.0158,0.546568509,1.205404187,0.710185416,0.209337802
1,0.301,0.418352349,0.125921183,0.163,0.203,0.69900687,2.322334963,1.243793248,1.023420038
2,0.517,0.377967033,0.195568427,0.0141,0.0148,0.482578082,0.932658756,1.045941475,0.815418035
0,0.317,1.303278689,0.412987013,0.3,0.261,0.682732456,2.151913959,0.870174855,0.612729761
1,0.577,0.25464898,0.146816157,0.557,0.944,0.424417239,0.737366342,1.699664397,1.66707033
2,0.681,0.722082957,0.491674066,0.514,0.851,0.319089225,0.468621201,1.655667319,1.300522597
2,0.794,0.633532394,0.503165683,0.296,0.669,0.205777498,0.259093009,2.26257405,1.399612405
2,0.933,0.294117349,0.27444133,0.871,6.84,0.064047711,0.068430608,7.84969969,7.745385776
2,0.698,0.498976019,0.348372028,0.00641,0.00987,0.303321303,0.43538284,1.538906413,0.659471789
2,0.646,0.581760612,0.375777442,0.179,0.401,0.354068608,0.548152037,2.236417266,1.839777393
2,0.925,0.371316306,0.343636364,0.402,0.738,0.135898073,0.146949497,1.836427881,0.988179669
2,0.722,0.503680982,0.363435148,0.149,0.231,0.278189124,0.385404281,1.5506358,1.30318279
2,0.782,0.459584296,0.359592624,0.432,0.2,0.216845667,0.276888173,0.463131926,0.399043874
2,0.733,0.18116934,0.132858203,0.274,0.926,0.26481765,0.360206883,3.375569298,3.27000484
1,0.808,0.172784645,0.139540958,0.0905,0.655,0.192399545,0.238236053,7.235054106,6.52948858
2,0.725,0.226190713,0.163987994,0.274,0.74,0.275001208,0.379312644,2.706801305,2.503726026
2,0.297,0.527801704,0.156540076,0.11,0.0681,0.703408698,2.371663016,0.619831414,0.528324902
2,0.587,0.515025709,0.302409083,0.181,0.288,0.41282721,0.703076192,1.595705093,1.296100079
2,0.73,0.207060456,0.151213097,0.438,1.14,0.269431024,0.368797614,2.602006669,2.070136518
2,0.728,0.341335739,0.248469148,0.112,0.351,0.272068173,0.373755017,3.129463615,2.470417151
2,0.352,0.495320643,0.174292174,0.26,0.0903,0.64818494,1.8423996,0.346182031,0.341409597
2,0.5,0.114324162,0.057162081,0.398,0.658,0.500433281,1.001734627,1.650809758,1.621491124
1,0.806,0.02283577,0.018395757,0.702,0.199,0.190240579,0.234935597,0.283370997,0.283370997
2,0.278,2.273638817,0.632854108,0.0000619,0.0000301,0.732055032,2.630035446,0.486289963,0.389796589
2,0.569,0.724324324,0.412307692,0.0302,0.0287,0.429862426,0.753965159,0.950427863,0.663188402
1,0.611,0.366527891,0.224093045,0.563,0.387,0.388605752,0.635605835,0.687490638,0.687490638
2,0.649,0.689440994,0.447580645,0.222,0.407,0.351312682,0.541577196,1.834435874,1.498308161
2,0.914,0.133998051,0.122437671,0.0226,0.151,0.086272745,0.094418487,6.670820848,5.622286521
1,0.922,0.019343774,0.017834064,0.247,2.68,0.078046278,0.084653141,10.82806081,10.82806081
2,0.938,0.17107672,0.160501259,0.0803,1.33,0.061817064,0.065890203,16.5964986,13.08425186
2,0.534,0.705325658,0.376830444,0.0663,0.0961,0.465735523,0.871732154,1.448967523,1.206464822
2,0.889,0.048413274,0.04304439,0.787,19.5,0.110896938,0.124729002,24.81922667,22.23196633
2,0.635,0.728762102,0.46258934,0.287,0.416,0.365239577,0.575397526,1.446438855,1.389359605
1,0.787,0.0000754,0.0000594,0.291,1.48,0.215495177,0.274688787,5.073968268,5.073968268
2,0.737,0.389447849,0.287166762,0.0403,0.105,0.262171361,0.355327291,2.617227941,1.867044162
2,0.915,0.324414862,0.296996707,0.265,2.59,0.084515719,0.092318045,9.77672145,5.807023591
2,0.812,0.088883796,0.072175509,0.371,1.88,0.187979002,0.231495247,5.076353787,4.062694864
0,0.896,0.045800297,0.041051188,0.573,4.57,0.103691664,0.115687492,7.967108528,7.582052377
2,0.731,0.515151515,0.376582278,0.172,0.494,0.26817593,0.366448386,2.862799137,2.696468136
2,0.575,0.729774545,0.419476626,0.215,0.214,0.425196961,0.739726363,0.995414402,0.668544393
2,0.559,0.553401723,0.309587849,0.268,0.665,0.44057303,0.787543423,2.481615472,1.634546994
2,0.968,0.271414172,0.262699351,0.0535,0.965,0.032108939,0.033174125,18.0230287,17.71897379
2,0.765,0.005493669,0.004205169,0.0806,1.24,0.234542702,0.306408604,15.41373823,14.99248514
0,0.905,0.164033698,0.148483328,0.199,0.808,0.094799847,0.10472805,4.060398753,3.060319373
2,0.662,0.616745795,0.408054814,0.182,0.227,0.341331932,0.518217554,1.245352712,0.63289451
2,0.869,0.307506053,0.267087277,0.0343,0.147,0.13217092,0.152300707,4.29774564,2.105161758
2,0.395,0.61527538,0.242963422,0.0678,0.0829,0.605114344,1.532378641,1.222363701,0.710336977
2,0.513,0.40806654,0.209453901,0.104,0.114,0.486716307,0.948240348,1.104707087,0.844857855
2,0.72,0.439091939,0.316098056,0.094,0.34,0.280109636,0.389100411,3.619414767,2.481804979
1,0.607,0.011976337,0.007267762,0.671,4.76,0.393156499,0.647871319,7.093752313,6.944279204
2,0.542,0.382085128,0.206927002,0.0467,0.0771,0.457756588,0.844191382,1.652253899,1.231621768
2,0.451,0.123152188,0.055495771,0.0337,0.0518,0.548532918,1.215001526,1.534174664,0.381342969
2,0.484,0.781653747,0.378361476,0.18,0.23,0.515704648,1.064857039,1.278714203,0.854359848
2,0.884,0.199492331,0.176268001,0.0725,0.314,0.119639241,0.135897555,4.326450984,3.569721364
2,0.885,0.160601534,0.142199295,0.54,2.39,0.114583209,0.129411606,4.416953239,3.950969784
2,0.728,0.562032012,0.40896508,0.0708,0.233,0.272345577,0.374278734,3.28912574,3.029273563
2,-1.35,-0.037325964,0.050516558,0.76,0.172,2.353389242,-1.738885731,0.226067448,0.207018452
2,0.716,0.320227572,0.229167599,0.0995,0.173,0.285651247,0.399877691,1.745813545,1.352521378
0,0.611,1.11995986,0.683804604,0.0838,0.0905,0.389438293,0.637836093,1.07952418,1.069587831
3,0.44,0.163867814,0.072094198,0.155,0.157,0.560046623,1.272968121,1.012340613,0.924884542
1,0.472,0.005290847,0.002495616,0.775,0.0173,0.527333236,1.115644349,0.022324788,0.022324788
2,0.509,1.305275437,0.664786099,0.506,0.596,0.490692861,0.963451763,1.179208267,1.009179724
2,0.912,0.035108407,0.032021089,0.188,1.77,0.087936697,0.096415124,9.378663146,8.882385839
2,0.882,0.414241676,0.365364324,0.536,4.14,0.117992357,0.133777024,7.72449652,6.350087045
1,0.917,0.00127247,0.001166842,0.417,8.91,0.082278469,0.089655061,21.35615063,21.35615063
2,0.744,0.716954371,0.533589315,0.136,0.368,0.253552633,0.339678948,2.71501618,1.472758542
2,0.807,0.253162056,0.20438483,0.347,1.08,0.192671947,0.238653848,3.123493004,2.548285189
2,0.303,1.384465934,0.419335768,0.00988,0.00704,0.696749758,2.297594038,0.715155524,0.423168933
2,0.601,0.445762012,0.267900025,0.0315,0.0843,0.399006606,0.663911799,2.672268862,1.665811588
2,0.852,0.39288912,0.334843161,0.121,0.632,0.149879167,0.176303721,5.230980867,4.521635219
1,0.525,0.014591008,0.007662438,0.201,0.18,0.497457009,0.947055444,0.892991151,0.888096271
2,0.51,1.346405229,0.686437854,0.123,0.111,0.492112972,0.968941167,0.901734593,0.45128565
2,0.345,0.924137931,0.319047619,0.143,0.137,0.655325018,1.901282569,0.956766635,0.679974326
2,0.879,0.549559596,0.483213726,0.148,1.06,0.120725525,0.137301296,7.149549818,4.566442391
2,0.883,0.331025197,0.292452346,0.397,3.09,0.116525423,0.131894483,7.786730298,5.926183736
2,0.762,0.544412607,0.414847162,0.364,0.651,0.23956966,0.315044117,1.785765511,1.311677913
2,0.679,0.391494905,0.265860109,0.211,0.36,0.319518055,0.469547805,1.70659773,1.265381049
2,0.586,0.302171215,0.176995749,0.141,0.139,0.414253442,0.707223007,0.983109844,0.928948874
2,0.8,0.525145636,0.419892462,0.17,0.573,0.200426637,0.250666977,3.361705093,2.525586448
2,0.578,0.496336484,0.286867936,0.00348,0.00717,0.422029318,0.730191567,2.062524818,1.766737802
2,0.816,0.503158251,0.410749756,0.313,0.419,0.18365692,0.224975166,1.340118838,0.885568105
2,0.594,0.100029633,0.059452765,0.168,0.398,0.405648475,0.682505988,2.362138927,2.163781812
2,0.615,0.512801454,0.31536575,0.0728,0.0554,0.383709949,0.622614574,0.760865589,0.627708554
1,0.468,1.110453318,0.519183841,0.0301,0.0154,0.531063754,1.132490599,0.510618718,0.492305349
2,0.558,0.683185841,0.381234568,0.0131,0.0166,0.439425493,0.783885574,1.267500054,0.983113997
1,0.982,0,0,0.289,0.296,0.01795646,0.01828479,1.022768542,1.022768542
0,0.655,0.01524661,0.00998487,0.163,0.0652,0.345108833,0.526971274,0.39852934,0.288662999
1,0.846,0,0,0.151,354,0.153916902,0.181917003,2335.090427,2335.090427
2,0.866,0.270601536,0.234232868,0.431,2.53,0.134399341,0.155267143,5.858726384,5.843096603
1,0.82,0.228009524,0.186961493,0.622,1.86,0.180027702,0.219553396,2.983133427,2.983133427
2,0.66,0.257373971,0.169982273,0.0415,0.0779,0.339551422,0.514122421,1.87545701,1.302745327
